name,condition,rating,cost,url
"HIS IceQ ATI Radeon HD 4670, 1GB 128BIT DDR3, AGP Graphics Card (H467QS1GHA)",Pre-Owned · H.I.S · ATI Radeon HD 4670 · 1 GB,5.0 out of 5 stars.,$200.00,https://www.ebay.com/itm/186439414392?epid=96914815&itmmeta=01HZ5T1BV4NW3JG9HP7N41JZDV&hash=item2b68a7b278:g:EjYAAOSwBUNmQWox&itmprp=enc%3AAQAJAAAA4C6X6%2BPk924tnA8Gw8NmXXkF%2FupKcizTfgqjBCLrqy5mCdAJvjUQMzNCgDlJggYWjZFJFajv7IAnakDzuGmI7v45fc9NByFK0gWem48TA26GXUxBxu%2FzDCXJVHAcK1lr3Y2sfZuDAxvmD%2BZ7DS1k8eDwwq3MhycyndQ%2FYUxJHe3j%2FX4td%2BLehOZGvx%2F%2B4wgugQxjc0ViPOKSsajPC%2BLDTnsvADnLIi5p2tIB3G67lkbw4GClDt7p%2FsABrG0eCluwoT%2Bah0Cc9kyUMF3huIgtjqJPkn3tUVU4FvawvBZ04GED%7Ctkp%3ABk9SR9S9hbr5Yw
MSI Radeon RX 580 ARMOR MK2 OC 8GB GDDR5 Graphics Card *NEW*,Brand New · MSI · AMD Radeon RX 580 · 8 GB,4.5 out of 5 stars.,$139.00,https://www.ebay.com/itm/225691327119?epid=23030652571&itmmeta=01HZ5T1BV4MJ2YE8A1V4N7VVBH&hash=item348c405a8f:g:xkQAAOSw2URkwCCC&itmprp=enc%3AAQAJAAAA4Jh2nM7RFuBdBBGFn%2FZXsAD60wDxEVe0IS6B7efErJvxrmfseDuQrcYipNSbxjVYcJaEZwFGgixGl7rEDTpnyUrBeDIPZqnMha78KJ8Z2AKj7Eu7v61KoZcyK5G%2FkgbVTIl5v3sA9pXnzPJEPZ3ML%2F9zow6%2FUWk4DTE6VAmL2olThRXndpc0PDgR%2FxwTfix55SiHkaPSq47wYhaFfSjKJKnqI6Oe0CnMtOkU%2FGinkpYTR8ABPzQLalVfPZeThc%2BkhbOKsK8Zsuo8rkNNqHDYSofA%2B6DVdnlHyzE6FL9L6shF%7Ctkp%3ABk9SR9S9hbr5Yw
ATI RADEON HD 5770 1GB GDDR5 PCIE 2.0 X16 MAC GRAPHICS CARD 102C0160200 ZZ7-4,Pre-Owned · ATI · ATI Radeon HD 5770 · 1 GB,,$39.55,https://www.ebay.com/itm/166622990372?itmmeta=01HZ5T1BV44QE76AZQT25Z5FAH&hash=item26cb811024:g:o0UAAOSwIatl4Nwt&itmprp=enc%3AAQAJAAAA4J%2FUdCsPj8Xa%2Foau1ZQNOyvJOutoiwONAq4Vf66y1%2FUf9GEZ8qeOlC0fwHSe%2F02Smr3uY2K843X6fkR9JhcPtii76Ltpa1pyYXe%2Bq4jDamXuc6%2BJc%2F3NFkulnK0hgsNADx1i9evauRVoZHdEF941HyAg616kH7C8f9IOj6%2BuiYUFyyiMD3oCFcUl7CRwBHCRhxrwMIbV1Olyj1zwp2YxgrXEubhorUdtrZXweztFIbQF%2Br5L8nP1YTmEoT0uDY7HhKSeBApKOkLT8q92C65hKgEESy5bwa2mrtC%2BxifocQ%2Bi%7Ctkp%3ABFBM1L2Fuvlj
PowerColor HD 3650 ATI Radeon 3D Graphics Card 512Mb 128bit Crossfire X PCI-E,Brand New · PowerColor · ATI Radeon · 512 MB,,$60.00,https://www.ebay.com/itm/266721266765?epid=23021849358&itmmeta=01HZ5T1BV4Z5G7W6B3S7BEQ578&hash=item3e19d38c4d:g:SfcAAOSwQ81lcmT-&itmprp=enc%3AAQAJAAAA4PjFEU9TVePO8LjtX%2B9C5gMubhsRvdDmXIEwD4u3gWgvD2ikYHbshsHZlZ2BiQLRFuLvKWaZ2Qr9vkelvXTAlBHyzmsGB%2BkmGBxf17KCzZKqqInYGpedKSwCBaW20apW4gpuV2oIoMCzoLPxo9LSRSSqGLpfzIwFUJDTftbenCestxJ4ICC6KW7bYGgxPTqHwM2bpwmMW0PkKyPrClhXCHeJoqs4AF3y9I%2FP%2BaGyySwxi16VOC0Cjo6T5c%2B8CGb5ThdBsHePkHpBPqCQKOHFl1aekAPjpqVlNNKns3N58Ilr%7Ctkp%3ABFBM1L2Fuvlj
Matrox M9120 Plus LP PCIe 512MB MXG-M9120LP16 M9120-E512LPUF Video Graphics Card,Pre-Owned · Matrox · Matrox M9120 Plus · 512 MB,,$88.34,https://www.ebay.com/itm/226121918856?itmmeta=01HZ5T1BV4Q69HBMB6F7F4S4HZ&hash=item34a5eaa988:g:mw8AAOSwVy1mMTzc&itmprp=enc%3AAQAJAAAA4KMTuiE7%2F9EDdWBMf8%2Fd8UaDSGsTn2Fx7tH5FoCly61n1xqigTjCy1oX6IIXjn5Y8x5UmYMtpuZpu%2FDNqXkcSTPyKXWhHNn20qThF7Zmn6g8Eymc5LkNQVOsilh95Tt1bdKdHXTFTGcENoz2Mmk2qfrQVf%2F3HVQJcOG1gjkZxu69YPrzbO%2FbCm9ZnW1CZUYXn9Gn83jwhuKX7ogAyi1CFIgvP27pi0Z%2BOAqm3viClQHfwRbcLzaCLnyxvnVmh80hRafthNnD6iW8b6zYT%2FCYkcD%2Bg4J9tlrs7HLSFT6GUWmP%7Ctkp%3ABFBM1L2Fuvlj
0D3XJC FOR DELL Alienware 17 R1 18 R1 GTX770M N14E-GS-A1 Video Graphics Card,Pre-Owned · Unbranded,,$108.00,https://www.ebay.com/itm/315273974612?itmmeta=01HZ5T1BV456KAMK2M8EKEP2EY&hash=item4967cb1354:g:K1kAAOSw8Q5mEENH&itmprp=enc%3AAQAJAAAA4PmGBb2AN91D5us%2BABeMRFa2465KcQmhhDO31vMjHpGgjmu0axD%2FXv%2BB7cG5bdvhdEtd5E6jgzoEg%2Bs9AJrhVblNvuIHC2NKbgDvOXFpw2Jp%2F78Dr8CTjhCC%2Brni6%2B6o2lj8fsnqt4h1sAk6Asa45M1Lhs59B0KR%2FKZHAHaXQclCbwug4IpCTYWMICl35NAW%2Fv9qtsEX%2BmbiK17lkLjXwojAwO3fVn%2Fb2%2FbUiq8zr0rqS3Npoxh78OOSfeGroMeENtui9%2BDRwODL2sVbXFaRZsDoQqiVXzttWw3t1J6GRitf%7Ctkp%3ABFBM1L2Fuvlj
NVIDIA RTX A2000 6GB GDDR6 Graphic Card,Pre-Owned · NVIDIA · 6 GB,,$349.00,https://www.ebay.com/itm/204366981987?epid=13059308476&itmmeta=01HZ5T1BV4320HG668HM1CZXH6&hash=item2f9538ab63:g:XnMAAOSwOkNkiVEk&itmprp=enc%3AAQAJAAAAwGtFu7S0Wl7TpAtMmoSoKofb8bW%2BCy%2BCMyvY2zNxlZTEljzAUhkMIwByvjDSKlnEM%2BqWkmVWCwme1V2xY4A75TBeWGe0rQ77EsL4iCGpEfr2URKd%2BWF3qLkwUxj5UqdpxwB1jDBtr1PJJjKCAE5amzBogof6BPRUXZVBdUGL5lBJRpjBrpD2nBd%2B3C2S%2FaAO3xTzM2DfxrM%2FDvTzDrarifQuClzk8VhTvpYDc%2FkL%2B99WJGpkEsZy5kqDdeEkwgEHjA%3D%3D%7Ctkp%3ABk9SR9S9hbr5Yw
Dell Precision 7730 7740 Graphics Card 0TDRPX NVIDIA Quadro P4200 GP104,8GB GDDR5 MXM-B 3.0,,$150.99,https://www.ebay.com/itm/135021601509?itmmeta=01HZ5T1BV47N0XR4H60D3WFSRM&hash=item1f6fea22e5:g:JkEAAOSwa7dmOfeQ&itmprp=enc%3AAQAJAAAA4DnmnwtQ2EFwhe%2BnIZDtaXChP12rlkryreLAXdtN5sLhmAxJtpMInSQN%2FjHLctsI%2BG%2F9VNtW5QGlIKq7vXfswoSq0iDrug3SkSZmbxh7igAS5zb9ZttcPGFYFwFMLdvJFiUgiCkvBv5mq16FntKV6OJTwJC18TzxvpVCP7AY7nm4rnIAqhPaibVl3yP5ziPziQ362qQj%2FU5h9fbudLUNoLX6kQA8wO0SzEgirqvBcn%2FfSP3fybwjdz9wAmnqmfNZvE4r%2BjFLlCug43yBmpIkmYMqVTo%2F96XatlbuOvWz9Bgy%7Ctkp%3ABFBM1L2Fuvlj
8GB AMD Firepro W7100 GDDR5 PCIe 2.0 Graphics Card 762897-001,Pre-Owned · ATI · AMD FirePro W7100 · 8 GB,,$45.00,https://www.ebay.com/itm/276486336195?itmmeta=01HZ5T1BV4QHWYW4T9QEXZ2VJY&hash=item405fdeaec3:g:SEYAAOSw6WRiC7gm&itmprp=enc%3AAQAJAAAA4HdZeeV5UINJCotqxCSQQNKQxB1Nx0TH6hUrCWYJ2rNUvi%2Fmz9HmNKGF0%2Bdf5KJfCc3fiNjvULxx5y6d80zkpJu0104JEyvq%2BBe3Sk4AJqbIRhJSfsbtxNsjz5fMHKBtXU4ex%2Bbjh2pmgzCrhSGtKUfvpIzxwFMyT1UuVHKJxCzlmRqsxcboyXUKwVM6j0uNm18s5mApsMy2DOEsW5tuQBeEuCTOf26YkZl97qGlW7rhe5ZMT726mx%2BVFdUHudA8esxtgVEkEWpYVnTavgQNXj3w06QRpSejGhqSf1NObg%2FM%7Ctkp%3ABk9SR9a9hbr5Yw
SAPPHIRE PULSE AMD RADEON RX 7900 XT GAMING OC 20GB GDDR6 GRAPHICS CARD,Brand New · SAPPHIRE · AMD Radeon RX 7900 XT · 20 GB,,$675.00,https://www.ebay.com/itm/404759978183?epid=19058156224&itmmeta=01HZ5T1BV4NCJK9A890RQFGKPY&hash=item5e3d9320c7:g:53EAAOSwmudlKJ80&itmprp=enc%3AAQAJAAAA4EBRh2nVyAFh3JcfSYfq2rFvkXMczrfdyRp9SR9YvcwItVZ8jrta0Hg9xx6shSMIoSob114w0qTJgp7EyZWAdNmGYC52udRO8RKNgJv%2FpENc5mxJNKHOu6L5tsDTsdAULz%2F9t9XenLY%2B74kKUEI7Vpms%2FjKUm1XEH5xeSMHPmmSNapG7TIoT9qp%2FdDJrjld5f2mRmO8jeRUV4psB4Dgh4%2FduM%2BkFFObX2aY6DVXTf5lpf8nBCCFI%2BMY1PPQleTydw4iYdn3BjRkPQ3M3%2FmNti1yhvVcyMoT2HbEcrXuDU1nC%7Ctkp%3ABk9SR9a9hbr5Yw
NVIDIA Quadro RTX 5000 16GB GDDR6 Graphics Card,Pre-Owned · PNY · NVIDIA Quadro RTX 5000 · 16 GB,5.0 out of 5 stars.,$569.00,https://www.ebay.com/itm/225546596616?epid=2299790760&itmmeta=01HZ5T1BV433PTBYWT1WYBPS4D&hash=item34839ff108:g:cpYAAOSwIBNlwUKU&itmprp=enc%3AAQAJAAAA4ER3JLIGYzpzAYbAdbWldd%2Bc%2BcWYM08ChXCK69Sf11ZqYbzX%2ByFvL57v1ojXbr1qQEGrh%2Fy4Mwnguf4lE3SyO9SMXZ880HsdtFohAtfcdnKwxgsIHS%2Fav%2FtftIItzdWDL89LF6YLI4U4yPYNK656LKjN6Nbbbzay0ZQ1ZWosLZjIuShZ7J95E%2BkCs%2B1VQ8fXA7djho%2FfPPH4%2BMiw3uLH3II6DgaAwBLdOe%2BlCTvxORnz1nGpYYGk6aY41eHrFY3%2Fus2Djdvj7gj0mi%2Fdquw8TujLJWi8d8ilRAdiAiVOpdUN%7Ctkp%3ABk9SR9a9hbr5Yw
"NVIDIA TITAN V Volta 12GB HBM2 3 x DisplayPort, 1 x HDMI Video Graphic Card",Pre-Owned · Titan · 12 GB,,$349.98,https://www.ebay.com/itm/156122262701?itmmeta=01HZ5T1BV465DK4FFH04FMM18P&hash=item24599cacad:g:N4UAAOSwc4tl9iQe&itmprp=enc%3AAQAJAAAAwD7%2B%2F8HFv4UCwSE1dEhz6pDw4EJX3NfQi%2BT79d3JQMIEiKGsWziel5SLTh9vcMRxbdhld2NTi9CI6o%2BRbt9v1O7EyRipu0WJmhlyORtqHHGMTIHmo6F9fY%2B7X8idNWQTIt3kUKNIRNe%2FZgKZ1Oj91ytkbMUSA3enjqgNAsL8MNHuejO3VSUIHz9Sx2gWmGXIzHJcsUdRe2ovHQZk42qWcHmmEun5XapLKw8mP4m1BtmpimC9kP1uevv%2BaXqIjKiyjw%3D%3D%7Ctkp%3ABk9SR9a9hbr5Yw
Sapphire Radeon HD 7770 1G GDDR5 P,Pre-Owned · SAPPHIRE · 1 GB,,$6.00,https://www.ebay.com/itm/326145377365?itmmeta=01HZ5T1BV4XSBTFKZ3AHC536DG&hash=item4befc78455:g:ytYAAOSwq9BmWIw6&itmprp=enc%3AAQAJAAAAwN9AF0pgz9BH6bPr51kzyngwGrtNohFwZzWnMUClbU81nNA2UXEZMKpc4uIvyIQdcnKhEPE7vMXBQm0bhzMvYbbS2vwyeZSrymV%2B%2FHRVfD9jP43CLuJPqE0Dcdl6Dd6ot1BbQTNnxtFapzbRigWFZURXmXrD3FGMQG%2FXlEeyc4RV1G9kq4d63HE48LIuSCctJsws5N7L77YKSH8HYk%2BpDzZWjpHsUzWpBuyAlukQxsqonY%2F80ItA%2BC0Q7PkadZecjw%3D%3D%7Ctkp%3ABk9SR9a9hbr5Yw
NVIDIA Quadro P4000 8GB GDDR5 Professional Graphics Card,Pre-Owned · NVIDIA · NVIDIA Quadro 4000 · 8 GB,,$247.00,https://www.ebay.com/itm/156197919407?itmmeta=01HZ5T1BV49G3X00PPPDW26YJT&hash=item245e1f1aaf:g:zWkAAOSwWQBmOn4P&itmprp=enc%3AAQAJAAAAwFWIYgm8h24S1pOiPq1z1FSfSGy4C8m8xA2XfdWA4CubJChLPDFlaty7gn5UGA0rhzyUzPCGU6hbAsa9357ZRwd%2BaskFnKNBKdtTPtrZ%2B3lVrMoBjCOOoLbYJo1sg4cg1iAQeYawVzTHUR00oFBk0qwoKbnfaj6S916l%2FZLSFngmMec7Me2vHQHgV%2FtpLrqVC3CyhwlZc2OLCKut%2B6bswGKjR70IioxX3tviO9lwmmTrhJQgR5DhWwrOp1ZiflG9FQ%3D%3D%7Ctkp%3ABk9SR9a9hbr5Yw
Dell Nvidia Tesla M10 8GBx4 GDDR5 PCI-E 3.0 x16 Graphics Card DP/N: 0H56H0,Pre-Owned · Dell · 8 GB,,$93.99,https://www.ebay.com/itm/374860238793?epid=6048655595&itmmeta=01HZ5T1BV4DGDXPZEN14B7QRFE&hash=item5747694fc9:g:2xcAAOSwqsxkzU2e&itmprp=enc%3AAQAJAAAAwHShiPBoEPcX%2FeYDB2QgjL5zSGlcxW8X%2FoozQ26K9KP7mEEgJTAl08pfhxglx9WVS4UaVFYM4FrBBA4fl5ECtAAaGw5Kd5mmkB7834QSRnStqeAKsjV5%2F%2BHOVKSLZ1fXaGqE3mTW3U8lhpJjpgbLcZQJ3JzdIV1G0MkvbzPb%2BImLvVc4YE6vzvcCVd%2Fog07dnyt00eIpoOCbOeAI2VBzmok5TOwOzvPz7Oe3YRqHtm8fqJnrJqaHpp9u87z17PLJ0g%3D%3D%7Ctkp%3ABk9SR9a9hbr5Yw
PNY NVIDIA Quadro P5000 16GB GDDR5X GPU Graphic Card VCQP5000 DVI DisplayPort,Pre-Owned · PNY · NVIDIA Quadro 5000 · 16 GB,,$319.00,https://www.ebay.com/itm/186244668899?itmmeta=01HZ5T1BV4DY8984WH3EZ3AYCQ&hash=item2b5d0c1de3:g:4wMAAOSwbExlnM4P&itmprp=enc%3AAQAJAAAA4F6RllSLs4Wl97cA7C9itA7aNWoG1UTa9cuTVPd2CiYmL4nlAuMxE97s7ryW5dfilHvsnfT8wqVrNjU%2FEknC39MMotO%2F7wUJgTM7v3FKowyqgt1fnHoNCDM6E6zvYi7Ch%2FEGBBfHaELbG8OGD%2FEo7hzhhC2xPFWjBfTxz8fCUha1Wq08cPCyzkQBMa91gO%2FSgRHPFrytVd%2B4hn8%2F1Cv6qjSwKxZw%2Be%2FuSRiS1hrQ0mu%2Bo0z2jndFTvmPNIbXs%2BrCLUbFD0c2RF6XWQoIUrRkL6z%2BZz2g--AKQM3QJunVWP9H%7Ctkp%3ABk9SR9a9hbr5Yw
NVIDIA T1000 8GB GPU Graphics Card,Brand New · Graphics · 8 GB,,$279.00,https://www.ebay.com/itm/135082357312?itmmeta=01HZ5T1BV432QR046AXT76TN4K&hash=item1f73893240:g:6i8AAOSwBdVmP5Zl&itmprp=enc%3AAQAJAAAAwAV6ZkSmFZ7KAdF%2BubnXy7jYqZAKqdz6tS%2BmTl1IPVs1eXzfMnE%2BGA9q4y98t7yyu%2FQUrcbPGNTNpn3RFoRhPUDLgudolwP6G%2BDneyZeDJxxKoYu%2BhOURCgWZCmZLGEpRZuoBqvPIoZdmxHslXvQYjKbc%2BKmTuEzFY%2FofyS2bJzOCg5N3EfWZxYM0a9BXy7qh1fjRaOcX2iTr%2FK1hYtAcxZsTv7F5vp%2BfhPHX2Po%2B1zjg%2FXqAwI%2B7FZQUyhv4U%2BXbA%3D%3D%7Ctkp%3ABk9SR9a9hbr5Yw
Dell AMD Radeon R7 450 4GB 2xDisplay Ports PCIE Low Profile Graphics Card,Pre-Owned · Dell · AMD Radeon RX 570,,$44.49,https://www.ebay.com/itm/204788003708?itmmeta=01HZ5T1BV5C84X939366H75VDG&hash=item2fae50f37c:g:1EIAAOSwnHdmQdeA&itmprp=enc%3AAQAJAAAA4MLJyjSW%2BZNCxv%2BKiIeajNN1cMLgYModHeOrRPTXM%2Bzjt2FNRFVuJjr0rSiDtKwERgKrJ66S1%2FwNWfqHkNTt2%2FGWe4WjMiPXRnT4Tbdl782wIDE3P4cYzDf3cRCxRUJYK4C3Sofx%2FXLTFT9BQ5W6k5asJn64h1XTWXlCJPG7hvrA0KZeP5vS0gnrziwf16B%2FXZ5cBQvVWCDNIF9PEcgitZnVxmiGulxaN4eXNELcX2Ju2%2B9akI60RM6DUzpUsiUudW51IHJlV68rJDOGsfRotZAKqu7n0Ac2YKZooin23Fv6%7Ctkp%3ABFBM1r2Fuvlj
4 x HP 430956-001 nVidia Quadro NVS 285 PCI Express Dual Display Graphic Cards,Pre-Owned · NVIDIA · NVIDIA Quadro NVS 285,,$2.53,https://www.ebay.com/itm/126500183479?itmmeta=01HZ5T1BV58PERR456P6CZGBGT&hash=item1d73ff9db7:g:YG4AAOSw~dtmUu8h&itmprp=enc%3AAQAJAAAA4DmATuL%2BBItQK0GB1KEzhn2IoVwZTVEa90bqszWkucsd5yC%2BpYL6VilCIziUl6X0XO117wPO%2Fxnk3JWug9MaNJwew6PDMGXuNo4JdkVwLBswqw2ZiYl9yy7WFtZj0l242Szl861%2FBNJqjpCfVRG8hCiIZD6KzDy9lWhahrTZrLhrotKUTP48eMj%2BloaF%2BbqnNrsLOVfyQQfyoIdH9b9AQ2WTYYx5Pocw8GN9iii0jM9dZREcCNlR%2FuoV5excsZOVKETP%2FAY59rfHgJ4MpSoerUNx22Nu3OPNZZk9hLVdXbjv%7Ctkp%3ABFBM1r2Fuvlj
"PC Partner (Zotac) Nvidia GeForce GT610 1GB DDR3, PCI Graphics Card. (JYD)",Open Box · PC Partner · NVIDIA GeForce GT 610 · 1 GB,,$95.00,https://www.ebay.com/itm/184598703990?itmmeta=01HZ5T1BV5DKK017W5Q9QAH5TM&hash=item2afaf0af76:g:~psAAOSwaSlf6R59&itmprp=enc%3AAQAJAAAA4PL5y8iRX9Qbxawno%2FmAYfs%2BGSQCxL86P60JCl%2FV0keihMJcFWSUNCpvm%2Bd3jMuurptlHhUEHZ9qff3ljvjEEe5X5G22%2Bzd6sXNz3k%2FZA%2FxUKiOab2zh4Xvq5oJrgvcuKeVs%2F4HHJvU72OfpMXzQPJR978rKheMq%2Bc15QzhfPb0N34KDmv%2Ben946bMTeg39RMB8zrbE9YrXIth3GPwZOrkTWO5trK4bBnpVSuqu2xZdEO1jR743WAL3Q3qwQEsqTDQUozndzToQEweA9BNLZzy7bGnOo5M%2BMYx3wQ5mEvaGr%7Ctkp%3ABk9SR9a9hbr5Yw
Dell AMD Radeon R5 340 2GB GDDR5 PCIe X8 Graphic Card Dell P/N: 0X0CVJ Tested,Pre-Owned · Dell · 2 GB,5.0 out of 5 stars.,$8.99,https://www.ebay.com/itm/375349011494?epid=5036917985&itmmeta=01HZ5T1BV5YXRCZ698VSWET2KW&hash=item57648b6426:g:Pd4AAOSwen9mDDZe&itmprp=enc%3AAQAJAAAA4C0Hcsv2sr%2BCfaNibvg0AT9M%2BrzHnoKJ1ZKNbBZBshC3E9LeA5M8Rk67whYrRu%2BHCTxLVvIyU0EBC3uBDR6YKYUGLx2pYozblXw7kA3LpR1EtIHxlq7wP%2FJ7FyGT9WSdU%2BqbqpRis2EQRP0EgpqiXfejYGAFIOEE%2Bb%2Bu69izPyrQNQh3O4IKqAe9gWU7Md%2BlUls2xOQxiUreCMvc8cOC%2FzON79x4x2WpT4d%2FiTjBbvmEhHSXNACelrJKlJCTC5Nkw4LFDix1XNBpHLit%2FdI9nvYjshxZa7bczxSWFL7Y6CVF%7Ctkp%3ABk9SR9a9hbr5Yw
MSI GeForce RTX 3080 Ti VENTUS 3X ,Pre-Owned · MSI · NVIDIA GeForce RTX 3080 Ti · 12 GB,4.5 out of 5 stars.,$619.95,https://www.ebay.com/itm/276487951807?epid=22050522124&itmmeta=01HZ5T1BV55RQ6X7FXWA6KABYQ&hash=item405ff755bf:g:mZ4AAOSwpZBmWLbl&itmprp=enc%3AAQAJAAAA4OzCakpr8qAbL%2F3erQuD8rL3JCF0PC7GOKSWcEl9SEwcSnjWRA7QPs1hoc4E4S1VGbCyGc2LGivZdWbaKz%2FFbQEjDvWIFx75FmPkdU5bLmE8K0Baj05rdGSmfMgpL6yWYz5ePdpfcwZHHjqCGgR9YFXg1VHG1rCFx3JCcmmeGZXAdTwKlFhyLF6XAlEOtTUYxSN0eZezoZg9XvcQSbreCo4pV1B7uNgHg%2FAgLLxTQRYchBHcKJAVNPKJa9eMW08nAv9uD72PqKu9tyFsx3nfJDOlmJLEptKoqY9eVsgD%2BEVl%7Ctkp%3ABk9SR9a9hbr5Yw
DELL NVIDIA GeForce RTX 3080 10GB GDDR6 GPU Graphics Card - used,Pre-Owned · Dell · NVIDIA GeForce RTX 3080 · 10 GB,,$399.99,https://www.ebay.com/itm/266795742374?itmmeta=01HZ5T1BV5V6DZYFQ4E4H5TDHD&hash=item3e1e43f4a6:g:Wc8AAOSwd71mNbR0&itmprp=enc%3AAQAJAAAA4Nt0fNoqY94AWxQ7or7VGV3mwS55kWMbvLuPJIi1QuDCn4pQrXjbeceRUZL0fpUIQaoMC%2FuppChlkGglPaPntxWECfl7GEyZfvxcwp4Hn2Wiizyv8Z4cGWiAbpfl3xApfDV%2BZJSimgJ4dEAq8cU0AgAyxwji3A1iarMBg9HugWI1TJTSTmuq%2BIAn8s%2BjZw4%2Foesa3Gi0aGAj1TiVF9dyrf9ZuUIDQgdM4vylJTpZr4srFtGG7n4ruUm1GRZAtXHNpbsJI8Xl0Q63vcPpEeeJ2QSXwVnBfBmyx42FrNC8hrGr%7Ctkp%3ABk9SR9a9hbr5Yw
Dell AMD Radeon C906 R7 450 4GB GDDR5 Video Graphics Card / Full Height,Pre-Owned · AMD,,$26.99,https://www.ebay.com/itm/145745743286?itmmeta=01HZ5T1BV5KM0PKFPS88A48128&hash=item21ef1f8db6:g:qUcAAOSwI41mK9-E&itmprp=enc%3AAQAJAAAAwATn3M6ronj4WA0AiXnfPCXE21QHjR2E148%2BpV%2F4ZprTDYDKd1tTgZl4kJLSKqScTF%2BWFSB6XHZYDcqPCNKhFGj0sQuNnFo2RWkE0xcydV4m5bNMqxgi3T2sCtW2pG%2BXBPj8DHr9k8dpqwgkgt0HDh4KD1xhNYbTM3Q4tFJJd7DyZDY2QPJXTT1qeX5QPYaPm31cV26w742e6d2acMmM%2BGM4sDw5bKP3UnJ5dksfZ%2BPFlzAXCeU0uxvaruVPykpjHQ%3D%3D%7Ctkp%3ABk9SR9i9hbr5Yw
AMD FIREPRO V5900 GRAPHICS CARD / ,Brand New · Graphics · AMD FirePro V5900 · 2 GB,,$200.00,https://www.ebay.com/itm/204809398788?itmmeta=01HZ5T1BV50J42GWZHWKT0GMN5&hash=item2faf976a04:g:KCMAAOSwCtdmV4EM&itmprp=enc%3AAQAJAAAAwN1TtyJyWqlabm%2FX%2Bom3HnLInsK8tYxrVF0Nrcky9BX%2Fv9qG%2F4M8tsPbRFyS7%2Fyi9kTHBegUpQHWwjYROlUGS8hqmcRnRDBK5IbwIViyURmTN1PfG5UVpMRxa6F%2FBsayjey6ZmZxhjaYSk%2BC560nMC%2FR6zwbaJORaE9xXR3%2F0pioHPqGqCL83wga%2FIol6h19sUa%2B3dn2Qs1UBbCWb7FUM%2BFOBvy%2BZyvYkD6rU5tDNx1crNsNNI%2B%2Fzje%2F0Q7HERCcPg%3D%3D%7Ctkp%3ABk9SR9i9hbr5Yw
NVIDIA Quadro FX3000 256MB GDDR Dual DVI Professional Graphics Card,Pre-Owned · NVIDIA · NVIDIA Quadro FX 3000 · 256 MB,,$142.48,https://www.ebay.com/itm/325757707726?itmmeta=01HZ5T1BV5HB8H32C0XZ52SRM8&hash=item4bd8ac25ce:g:NIYAAOSwx9pkzLa2&itmprp=enc%3AAQAJAAAAwGkUPBiORYsyiA%2BiYCiloJFyjo%2FPWa64rGqat%2FBF0APUlmVgQPY0MIRuTg6fYw2RS2dgg1hOdf1g0H9qnaV0D%2BMc6jpBG4zKREkE0JNp23aeXe7h8kSyeAAj%2BBKX%2B6Z7bcc7szBTSL5lqz0upXYQFfLuyX7%2FxMFyd1%2Fcoq08DJXgImYOEsOvUSTtJgpUxH8VbcRpaF%2FaRo3AUbg1LyItT7zwcEJjUQi1nR%2BcUGx3gef577Md%2Fxl6a46OGcsTN9iXZg%3D%3D%7Ctkp%3ABk9SR9i9hbr5Yw
Gigabyte Radeon R5 230 1GB DDR3 Graphics Card - HDMI VGA DVI Ports,Pre-Owned · GIGABYTE · AMD Radeon R5 230,,$29.23,https://www.ebay.com/itm/364321508414?itmmeta=01HZ5T1BV5TEV60FSHR6JRGBNC&hash=item54d3410c3e:g:jWIAAOSwoBRkmVcK&itmprp=enc%3AAQAJAAAA4PhsciWli8bHniRW5U8%2Fw%2F%2BCJE%2FPu4Xe4OgLoFwT2rvgKdiVjZ88cOHqoC1bRfd%2BK9dqQZMdt6gqdftpuLLsv0MRZELxpRB8KMUsm%2FI4SlFrTkRmIoLSjysHE19z8%2F8RgsdDdWX3GIhbTqxMg2%2FHWw%2Buonh9YJ%2F7XncI%2BJesTyhpzy%2BeWdL%2FuGZR3NsjELUnl%2FT8raw8aVreiyH16ZUbtKl8jPlZAABB91plAjHvv4bB6s%2FeW0SROQyZK9rYDHCn5OePvqortco6KRfKXi90ZNwqja7HPDlyfapW%2FckVnkWF%7Ctkp%3ABk9SR9i9hbr5Yw
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),Pre-Owned · GIGABYTE · NVIDIA GeForce GTX 1050 Ti · 4 GB,5.0 out of 5 stars.,$129.99,https://www.ebay.com/itm/296364162682?epid=5026512636&itmmeta=01HZ5T1BV52V64Q60DXADMW2TF&hash=item4500ae3e7a:g:~IUAAOSwkqJmGzjf&itmprp=enc%3AAQAJAAAA4ErNBSPjFFCO3xUXk6uh5RMD%2BbHN7WwWwcYvFIwl5OXfdjZ7J6n5%2BZFVPnfcRXmM7xGONLjv1fys1kM6932nqm3RHOYHojig6Kjh3AN8CFnZd4ZMzRKNFc9SS1L4O4rAUdI4m8O1onZqsSDJzhRD2nZPW3etTiw3Xe5mpf%2FfSqqDVoA7TH4pWOV5APwnljIAPh7TsxrclOMzCFxAJnkb1wwdEuHbLG65oprEBYLSi4el%2BdGNVW%2FHJTZOXQVRhKHpvtCf%2BE17T45dbU1M8%2FOWb6n49sAqdEofzi%2BEO75K2mg%2B%7Ctkp%3ABFBM2L2Fuvlj
